p_creation_month,region,country,channel,network,sub_channel,os_name,spend,clicks,impressions,installs,signups,new_customers,ltv_projection_3yr
2024-07,AFRICA,Nigeria,sem,adwords,non_brand,web,1529.906346,14648.58081,91847.56388,25.85870161,71.28363842,107.7877979,20.31723643
2024-07,AFRICA,Tunisia,display,google,acquisition,android,42824.18323,1042185.783,79713073.7,23957.74701,10661.36821,3103.219853,20.60221467
2024-07,AFRICA,Tunisia,display,google,acquisition,ios,7034.503683,51287.0881,7443758.595,1819.651398,38.24181249,395.3999003,23.03881711
2024-07,AFRICA,Tunisia,display,google,activation,android,1724.803124,27210.04174,2688645.032,9.065096091,244.9459916,179.7641504,11.08035579
2024-07,AFRICA,Tunisia,paid_social,facebook,acquisition,android,13121.54234,682099.2363,87048314.4,10296.24651,4635.270545,1328.015499,14.18862466
2024-07,AFRICA,Tunisia,paid_social,facebook,acquisition,ios,2983.825954,21572.22677,12577181.82,621.9221767,91.2605802,192.6744146,16.9130488
2024-07,AFRICA,Tunisia,paid_social,facebook,activation,android,2546.339577,19801.9286,4358725.98,167.8719615,329.3573069,199.2028328,17.59519636
2024-07,AFRICA,Tunisia,paid_social,snapchat,acquisition,android,477.9934121,10590.47951,1808234.314,85.08015616,61.58002611,14.04952698,48.9522387
2024-07,AFRICA,Tunisia,sem,adwords,brand_protection,web,213.6214862,661.5306346,1355.457688,0.0,0.6199546205,6.113139556,53.21907589
2024-07,AFRICA,Tunisia,sem,adwords,non_brand,web,2395.893929,38595.21922,1822745.138,66.39248907,552.0516441,383.4688947,8.655939754
2024-07,ECA,Georgia,display,google,acquisition,android,44526.99826,501976.1251,39801653.23,15227.53503,6582.665481,2440.021525,25.16983675
2024-07,ECA,Georgia,display,google,acquisition,ios,19650.44487,88958.57946,14513306.01,3917.872539,43.40731678,1085.996555,24.03168377
2024-07,ECA,Georgia,display,google,activation,android,154.8593026,4792.307464,344093.1252,0.5819403288,59.77593256,55.36279816,3.965437659
2024-07,ECA,Georgia,paid_social,facebook,acquisition,android,830.5632989,12926.90629,1572999.406,592.9758545,272.4452426,59.87112892,15.24039849
2024-07,ECA,Georgia,paid_social,facebook,acquisition,ios,1095.826044,4258.611602,1768291.308,218.0834157,8.994935342,81.735146,19.56308734
2024-07,ECA,Georgia,sem,adwords,brand_protection,web,2319.910078,6090.603386,13066.96354,0.0,17.66191794,32.0497566,73.55602719
2024-07,ECA,Georgia,sem,adwords,non_brand,web,2921.949709,9004.631966,67928.64371,0.0,25.64234514,55.32166594,74.06989302
2024-07,ECA,Ukraine,apple_search_ads,apple_search_ads,brand_protection,ios,7623.084566,13814.09938,38968.28007,6127.839895,3153.643757,939.4779997,9.67183174
2024-07,ECA,Ukraine,apple_search_ads,apple_search_ads,non_brand,ios,54948.62915,70299.46951,17642656.08,11348.92342,5617.669015,3406.770296,21.57745447
2024-07,ECA,Ukraine,display,google,acquisition,android,91772.71649,435241.1303,56259595.95,26398.9666,14293.21148,3579.587973,35.97889433
2024-07,ECA,Ukraine,display,google,acquisition,ios,24646.21126,68097.10214,14275390.32,7610.682656,6.614969929,1516.462403,17.40829479
2024-07,ECA,Ukraine,display,google,activation,android,1325.698595,13382.19843,1753954.399,9.005734248,138.8494748,124.7618693,15.63377561
2024-07,ECA,Ukraine,paid_social,facebook,acquisition,android,2613.078567,26691.89198,2846377.676,928.5456316,429.0200665,94.7739444,33.79361328
2024-07,ECA,Ukraine,paid_social,facebook,acquisition,ios,12729.54852,20796.74638,7950894.092,973.6992362,8.387921239,383.9187365,49.25021843
2024-07,ECA,Ukraine,paid_social,facebook,activation,android,558.3147342,1557.58015,473576.835,11.3927534,17.79818417,9.91670493,73.11195753
2024-07,ECA,Ukraine,sem,adwords,brand_protection,web,15499.80335,43730.26721,85425.41175,27.57973171,143.7074495,448.034975,35.09144622
2024-07,ECA,Ukraine,sem,adwords,non_brand,web,23219.60167,153957.6814,2949081.035,28.801991,554.7610755,787.123529,37.81440606
2024-07,SEE,Croatia,apple_search_ads,apple_search_ads,brand_protection,ios,2807.160386,4144.783019,8771.251855,1722.95631,829.2941078,252.125976,17.56517095
2024-07,SEE,Croatia,apple_search_ads,apple_search_ads,non_brand,ios,4330.741733,4172.329283,637255.7271,635.3569112,252.6649179,156.3820484,29.73429966
2024-07,SEE,Croatia,display,google,acquisition,android,24188.69049,68117.21333,8067445.425,6502.520021,3532.202279,1178.593622,25.09625995
2024-07,SEE,Croatia,display,google,acquisition,ios,13863.01538,19947.42076,3742675.414,3234.62215,2.39933926,620.4709202,23.05923038
2024-07,SEE,Croatia,display,google,activation,android,495.6706975,3079.830224,539645.6351,1.157896351,11.54432697,19.73934224,27.08515422
2024-07,SEE,Croatia,paid_social,facebook,acquisition,android,839.9313847,2177.930351,540878.9222,190.5542431,102.8008242,35.27186304,24.74846952
2024-07,SEE,Croatia,paid_social,facebook,acquisition,ios,547.8067283,737.0053263,310491.3161,22.90320093,0.5865498906,6.417564079,104.8928845
2024-07,SEE,Croatia,paid_social,facebook,activation,android,708.4398759,633.4482414,200963.9875,0.6200944955,4.157725555,3.610531134,232.0760498
2024-07,SEE,Croatia,sem,adwords,brand_protection,web,1952.857582,7055.001553,14335.96729,0.5952329305,11.22597337,82.35803421,37.51054191
2024-07,SEE,Croatia,sem,adwords,non_brand,web,1677.928092,6355.610118,90352.69001,13.69541857,22.29731965,46.45438679,49.12185212
2024-07,SEE,Serbia,display,google,acquisition,android,66911.49492,433215.7107,66651580.85,11742.793,4120.160299,1554.966726,45.13170507
2024-07,SEE,Serbia,display,google,acquisition,ios,24621.78968,58255.57444,13119709.24,4138.721938,4.186886593,602.8320614,55.24153532
2024-07,SEE,Serbia,display,google,activation,android,3002.996933,17194.9194,4300378.767,14.82167857,81.1906559,109.7263697,33.77612642
2024-07,SEE,Serbia,paid_social,facebook,acquisition,android,1185.823771,10949.02891,1310683.918,365.0978388,173.0387168,34.72026412,50.13696196
2024-07,SEE,Serbia,paid_social,facebook,acquisition,ios,763.6045568,1997.445171,813344.6984,75.55156824,1.196055759,15.9828542,75.56359453
2024-07,SEE,Serbia,paid_social,snapchat,acquisition,android,345.7880249,4767.28329,679651.7882,6.585887393,3.570903424,0.0,0.0
2024-07,SEE,Serbia,sem,adwords,brand_protection,web,15550.13434,19906.14738,33404.12555,0.0,39.6014828,132.1436126,119.8884861
2024-07,SEE,Serbia,sem,adwords,non_brand,web,7927.539362,39515.20444,322244.3947,0.5798227116,51.40457019,134.7030987,88.53191774
2024-07,WE,Italy,apple_search_ads,apple_search_ads,brand_protection,ios,86347.34053,30957.53807,80650.00911,13470.98083,8008.409262,2166.21246,50.56510043
2024-07,WE,Italy,apple_search_ads,apple_search_ads,non_brand,ios,134746.2208,150900.7902,25246408.5,15077.05566,7878.553714,3916.872073,41.87842298
2024-07,WE,Italy,display,google,acquisition,android,124243.3916,266321.0347,26823696.92,29524.16964,17047.89583,4450.221936,28.6095325
2024-07,WE,Italy,display,google,acquisition,ios,19789.29411,14602.23,3840397.912,4002.433931,10.77538997,619.9847988,43.81185077
2024-07,WE,Italy,display,google,activation,android,1998.532652,9508.351216,1226642.601,7.294802483,95.3793663,74.93941725,39.25193475
2024-07,WE,Italy,paid_social,facebook,acquisition,android,4753.401159,12420.19385,3043311.722,1223.872811,805.0371204,142.2109932,46.47024282
2024-07,WE,Italy,paid_social,facebook,acquisition,ios,10944.22461,21598.44689,7180654.716,1200.613016,16.26320426,396.6906038,35.83321406
2024-07,WE,Italy,paid_social,tiktok,acquisition,android,14534.47358,37451.21356,17475031.98,1328.806991,969.861621,372.2536823,39.19226816
2024-07,WE,Italy,paid_social,tiktok,acquisition,ios,5080.403223,12951.57606,4024495.158,585.846822,160.5902836,127.9817449,57.89445118
2024-07,WE,Italy,paid_social,tiktok,activation,android,566.3094769,838.7310452,486646.7758,31.96977158,26.67701013,21.92427786,41.08483646
2024-07,WE,Italy,sem,adwords,brand_protection,web,30469.20426,105616.4277,176817.6284,557.496636,586.4377846,1102.879306,32.7972497
2024-07,WE,Italy,sem,adwords,non_brand,web,24712.45666,72093.59891,923498.4257,78.33050095,208.5708593,716.9674479,43.64077472
2024-07,WE,Poland,apple_search_ads,apple_search_ads,brand_protection,ios,22105.84834,13441.86,37934.75528,6895.797819,3799.520541,992.1707239,22.19916876
2024-07,WE,Poland,apple_search_ads,apple_search_ads,non_brand,ios,39347.13071,15691.89236,2113713.375,4810.869262,2456.794387,1099.262503,53.13154611
2024-07,WE,Poland,display,google,acquisition,android,108258.7766,192333.867,21182754.33,26695.19021,15913.34889,3630.682366,37.19058301
2024-07,WE,Poland,display,google,acquisition,ios,22533.66561,21423.76336,8005488.942,8115.792361,8.338646581,1226.387586,19.26040785
2024-07,WE,Poland,display,google,activation,android,4029.392791,18973.4223,3907054.538,7.120633333,122.3893144,145.121499,37.93276177
2024-07,WE,Poland,paid_social,facebook,acquisition,android,4471.729108,16532.60969,4029904.221,1330.375992,765.7048164,142.4847895,31.91501703
2024-07,WE,Poland,paid_social,facebook,acquisition,ios,1806.975197,2581.194065,1399756.24,140.9919218,0.611368916,45.89738821,51.71628812
2024-07,WE,Poland,paid_social,facebook,activation,android,1912.679876,2206.369182,740489.6458,89.20643146,81.45750749,45.74657624,65.12164919
2024-07,WE,Poland,paid_social,snapchat,acquisition,android,518.7881255,2718.302521,283752.3127,18.01406624,11.04669516,1.880019524,407.8102295
2024-07,WE,Poland,paid_social,tiktok,acquisition,android,11281.87621,41242.98671,21237069.51,1464.241822,1127.237123,394.8313905,39.30336464
2024-07,WE,Poland,paid_social,tiktok,acquisition,ios,1119.564199,5024.999381,1577460.318,151.9400087,63.09240313,34.52719525,48.51895809
2024-07,WE,Poland,paid_social,tiktok,activation,android,416.4542188,843.1039648,522590.5024,40.42161096,50.04851776,23.20663359,27.33175306
2024-07,WE,Poland,sem,adwords,brand_protection,web,26257.60539,61047.27799,138731.8462,71.59954292,177.9882196,796.6268408,34.46423334
2024-07,WE,Poland,sem,adwords,non_brand,web,43007.87076,98055.74918,1369022.975,73.60323209,286.7370379,913.0026667,74.48506445
2024-07,WE,Spain,apple_search_ads,apple_search_ads,brand_protection,ios,78320.46014,35628.31216,101825.3803,14672.78053,7783.776556,2088.220999,49.28543594
2024-07,WE,Spain,apple_search_ads,apple_search_ads,non_brand,ios,229406.3899,142956.7105,25881419.93,22156.3437,11158.16238,6435.213094,46.20722221
2024-07,WE,Spain,display,google,acquisition,android,249190.0993,416031.1548,51580786.16,52030.87589,27165.96572,5917.09446,52.80343868
2024-07,WE,Spain,display,google,acquisition,ios,56481.53762,63587.53217,16214968.72,15622.31346,12.75341914,1941.962859,33.22036061
2024-07,WE,Spain,display,google,activation,android,901.1978025,4497.353679,706669.7305,4.806522832,14.9761315,26.26172541,45.84613338
2024-07,WE,Spain,paid_social,facebook,acquisition,android,5278.504119,24333.19154,4673653.097,1196.742156,281.096659,87.0299588,78.62751082
2024-07,WE,Spain,paid_social,facebook,acquisition,ios,7972.567466,12666.98951,5129519.359,525.2436479,8.949929728,167.4625256,64.36996827
2024-07,WE,Spain,paid_social,facebook,activation,android,937.4087934,1428.189288,347446.1066,17.47779181,27.97416562,11.45569598,112.5785291
2024-07,WE,Spain,paid_social,tiktok,acquisition,android,21577.3401,51937.66559,26597285.22,1848.880197,1299.679315,467.129095,67.98405918
2024-07,WE,Spain,paid_social,tiktok,acquisition,ios,6492.772896,18675.60381,6353084.33,864.3507082,515.3888135,203.7563852,46.801226
2024-07,WE,Spain,paid_social,tiktok,activation,android,616.3960736,885.6504794,599661.6178,37.6815167,40.00220452,27.53056213,25.31168601
2024-07,WE,Spain,sem,adwords,brand_protection,web,43057.86408,103765.2041,200527.0198,3.616194176,238.008529,635.3094372,99.86869014
2024-07,WE,Spain,sem,adwords,non_brand,web,54962.3452,121163.0617,1763549.241,265.9761412,554.2810939,958.4071772,59.3079692
2024-08,AFRICA,Kenya,display,google,acquisition,android,20003.36508,190999.6838,29935569.0,16757.79821,9475.215279,2126.011673,11.23059307
2024-08,AFRICA,Kenya,display,google,acquisition,ios,6102.564902,32091.02569,4906460.048,2476.438526,38.53089012,436.6315214,22.06676585
2024-08,AFRICA,Kenya,display,google,activation,android,342.8777793,7232.729905,970560.1374,2.980646008,29.35076235,19.1125856,26.21048522
2024-08,AFRICA,Kenya,paid_social,facebook,acquisition,android,2664.495953,23024.51932,5386116.339,1907.236711,1459.565705,266.5170796,14.79415857
2024-08,AFRICA,Kenya,paid_social,facebook,acquisition,ios,1285.96289,6781.336445,2129433.527,226.8011901,13.24350393,73.52744874,25.5600296
2024-08,AFRICA,Kenya,paid_social,facebook,activation,android,385.6289575,3161.146332,552138.971,13.29162393,27.18785397,18.82281031,30.66607135
2024-08,AFRICA,Kenya,paid_social,snapchat,acquisition,ios,2101.467955,10133.55469,3318985.47,10.73293155,4.255400885,90.86762131,32.35504811
2024-08,AFRICA,Kenya,paid_social,tiktok,acquisition,android,930.5816102,12796.21352,1948279.969,1457.002923,1248.962391,128.2261083,9.163284201
2024-08,AFRICA,Kenya,paid_social,tiktok,acquisition,ios,1867.776443,10532.77921,1829049.527,382.7510281,101.7392886,88.0948699,28.10391714
2024-08,AFRICA,Kenya,sem,adwords,brand_protection,web,1533.956611,5972.539341,13096.13572,2.964299817,24.55633448,81.52655086,26.08638882
2024-08,AFRICA,Kenya,sem,adwords,non_brand,web,4720.462472,17296.62988,137884.8491,12.05901804,82.6763798,171.538124,30.64258072
2024-08,AFRICA,Morocco,display,google,acquisition,android,225008.9055,4690304.279,333980195.7,84191.78328,32975.63031,9664.535063,26.18619199
2024-08,AFRICA,Morocco,display,google,acquisition,ios,67914.47512,478425.7663,60458849.59,16063.09416,380.4673254,2925.46258,30.64965493
2024-08,AFRICA,Morocco,display,google,activation,android,964.9501303,23708.42206,1753306.929,10.17420122,137.5840203,62.46983671,19.5447015
2024-08,AFRICA,Morocco,paid_social,facebook,acquisition,android,14889.59341,232795.4903,48705689.37,6670.422988,4496.224536,983.730174,23.72389253
2024-08,AFRICA,Morocco,paid_social,facebook,acquisition,ios,6947.172804,51190.39432,21266591.73,1689.839062,100.4146725,412.2364904,22.00716661
2024-08,AFRICA,Morocco,paid_social,facebook,activation,android,1565.163637,14263.07643,2465663.842,104.7806511,255.1219936,131.3411956,12.64620057
2024-08,AFRICA,Morocco,paid_social,snapchat,acquisition,android,369.5068749,9414.414359,3034461.227,334.8889073,247.7735548,93.49258496,5.679459286
2024-08,AFRICA,Morocco,paid_social,snapchat,acquisition,ios,1649.219498,16247.07368,7372908.354,84.6200316,53.83986555,145.4691993,17.68989489
2024-08,AFRICA,Morocco,paid_social,tiktok,acquisition,android,6859.209656,100156.2101,24618106.86,3043.82667,2280.618317,415.1451283,19.20315855
2024-08,AFRICA,Morocco,paid_social,tiktok,acquisition,ios,6009.07,45393.08822,12592686.22,1852.335169,343.2164372,321.738086,21.87913856
2024-08,AFRICA,Morocco,sem,adwords,brand_protection,web,1608.999012,8063.215806,27489.13734,2.409692233,24.47802102,60.76411877,30.57652731
2024-08,AFRICA,Morocco,sem,adwords,non_brand,web,9123.273153,64089.6405,1376519.093,11.98168069,603.4911441,844.3808573,17.03611913
2024-08,AFRICA,Nigeria,display,google,acquisition,android,6498.659004,48313.95978,4158371.629,14259.70328,10336.04839,915.1328109,8.618043327
2024-08,AFRICA,Nigeria,display,google,acquisition,ios,1152.565841,6915.51165,1286537.792,1098.417884,56.70524015,123.3908455,13.13163269
2024-08,AFRICA,Nigeria,paid_social,facebook,acquisition,android,3541.12316,46082.67633,9764523.375,2601.917762,2018.437875,223.0677946,19.7399128
2024-08,AFRICA,Nigeria,paid_social,facebook,acquisition,ios,1294.296281,11263.03105,3479579.572,1031.430674,88.18543057,226.1446208,6.377016246
2024-08,AFRICA,Nigeria,paid_social,snapchat,acquisition,ios,369.5903199,5867.894485,2412935.453,12.5647318,7.123188944,44.49665094,11.97302239
2024-08,AFRICA,Nigeria,sem,adwords,brand_protection,web,1405.408115,7969.820945,16575.69981,1.817456136,12.97441815,62.276763,35.91646629
2024-08,AFRICA,Nigeria,sem,adwords,non_brand,web,1383.636627,12439.7464,79511.91946,20.35204557,47.9055485,89.25143198,24.17767866
2024-08,AFRICA,Tunisia,display,google,acquisition,android,39079.77333,1006596.286,75525648.85,22912.78398,10899.68376,3224.008065,17.4830698
2024-08,AFRICA,Tunisia,display,google,acquisition,ios,7486.572066,52971.93263,7971984.336,2472.891258,111.8147098,500.7816933,19.02662852
2024-08,AFRICA,Tunisia,display,google,activation,android,1946.949491,31473.34594,3122235.603,9.672180124,314.2768463,177.3952919,12.84885657
2024-08,AFRICA,Tunisia,paid_social,facebook,acquisition,android,15238.23671,528263.9171,81391191.99,8147.793898,4252.77959,1205.689785,18.74949439
2024-08,AFRICA,Tunisia,paid_social,facebook,acquisition,ios,2266.275356,17945.69463,10153007.39,461.4684738,62.43468569,135.3357048,22.6281567
2024-08,AFRICA,Tunisia,paid_social,facebook,activation,android,1820.534277,15070.92186,3178709.391,136.102675,266.4408116,136.9401884,20.4104047
2024-08,AFRICA,Tunisia,paid_social,snapchat,acquisition,android,341.3389311,11507.92577,2337415.676,107.0511174,70.42523863,20.63277393,18.07172576
2024-08,AFRICA,Tunisia,sem,adwords,brand_protection,web,300.1404438,1935.995134,3290.488955,0.0,8.367379665,21.84265563,15.96823502
2024-08,AFRICA,Tunisia,sem,adwords,non_brand,web,3164.044178,41399.28478,1839908.759,48.62600352,519.1915812,390.0636462,12.61099579
2024-08,ECA,Georgia,display,google,acquisition,android,38935.10115,345806.4169,30383836.12,13611.31944,6884.545849,2661.935732,16.01534632
2024-08,ECA,Georgia,display,google,acquisition,ios,22735.67764,110813.9407,17050223.22,4835.608048,101.9644982,1146.017835,28.90093542
2024-08,ECA,Georgia,display,google,activation,android,265.7446834,6804.718849,485670.0486,1.830735833,78.32640779,77.29597182,4.237236802
2024-08,ECA,Georgia,paid_social,facebook,acquisition,android,1433.779395,14121.09774,1829184.907,714.7295297,324.3962297,70.13680439,24.04279751
2024-08,ECA,Georgia,paid_social,facebook,acquisition,ios,1985.097155,6222.304349,2829516.137,296.1573102,13.74032578,97.03010851,23.79852463
2024-08,ECA,Georgia,sem,adwords,brand_protection,web,1619.709955,4195.811031,9540.118772,0.0,8.321927309,24.38382303,80.11476498
2024-08,ECA,Georgia,sem,adwords,non_brand,web,2969.699433,9438.699566,65986.69001,1.213546652,19.99729323,62.8926522,57.82551516
2024-08,ECA,Ukraine,apple_search_ads,apple_search_ads,brand_protection,ios,9290.022282,12427.83173,35973.51072,5282.870309,2790.48294,845.4195498,15.9005787
2024-08,ECA,Ukraine,apple_search_ads,apple_search_ads,non_brand,ios,55919.97283,71674.06235,18772955.0,11340.60195,5852.606787,3704.241649,20.40704158
2024-08,ECA,Ukraine,display,google,acquisition,android,87720.1339,377406.4281,50395044.46,26045.4346,15060.28095,3612.534812,34.30367903
2024-08,ECA,Ukraine,display,google,acquisition,ios,35751.5448,115164.5062,24438399.51,9189.308192,15.18905582,1815.084569,25.15728164
2024-08,ECA,Ukraine,display,google,activation,android,994.0958761,11047.46629,1348147.179,4.826289613,106.0166807,118.0442055,10.04697778
2024-08,ECA,Ukraine,paid_social,facebook,acquisition,android,9861.130133,79322.69722,10304372.65,2756.010203,1168.833681,197.4624622,62.9841606
2024-08,ECA,Ukraine,paid_social,facebook,acquisition,ios,25152.64501,37560.9387,14662937.57,1583.681612,14.4677853,603.1521817,48.83101868
2024-08,ECA,Ukraine,paid_social,facebook,activation,android,11.11301912,33.7126384,9936.673055,1.151284032,1.174272949,0.0,0.0
2024-08,ECA,Ukraine,sem,adwords,brand_protection,web,11336.63971,37418.92645,70102.30966,28.51839302,108.031019,468.9456624,37.00216548
2024-08,ECA,Ukraine,sem,adwords,non_brand,web,26715.26138,150916.791,2577741.807,46.98344423,538.1188009,968.3492125,43.37804933
2024-08,SEE,Croatia,apple_search_ads,apple_search_ads,brand_protection,ios,2341.732984,5078.463321,11160.94013,1680.679394,829.5058653,237.8604447,13.7274344
2024-08,SEE,Croatia,apple_search_ads,apple_search_ads,non_brand,ios,1643.891271,1769.763137,211674.7926,218.4702756,90.22718989,57.95417089,43.43037434
2024-08,SEE,Croatia,display,google,acquisition,android,30300.70205,74013.66892,9836197.893,7448.629492,4271.644075,1266.190091,28.39198417
2024-08,SEE,Croatia,display,google,acquisition,ios,9167.11151,14498.34606,2882007.625,2342.423841,9.622603185,446.8972083,22.1760273
2024-08,SEE,Croatia,display,google,activation,android,344.3989787,2399.061253,347453.3222,4.233406064,22.12828161,15.22554292,27.07980741
2024-08,SEE,Croatia,paid_social,facebook,acquisition,android,768.6122581,2286.938571,579953.8813,165.2376279,77.1278591,22.95383382,49.03232496
2024-08,SEE,Croatia,paid_social,facebook,acquisition,ios,444.576491,555.9931644,230404.7821,31.22836337,0.6192808244,8.640132725,59.85503289
2024-08,SEE,Croatia,paid_social,tiktok,acquisition,android,1130.493024,5280.807524,1021514.613,185.7901341,144.4262985,45.16352365,26.33293164
2024-08,SEE,Croatia,paid_social,tiktok,acquisition,ios,776.9965763,3587.609155,753811.2604,78.70798025,40.61061339,15.55792474,73.48569143
2024-08,SEE,Croatia,sem,adwords,brand_protection,web,2062.690408,6854.417395,13809.90018,0.0,16.97014585,89.39274979,29.77473986
2024-08,SEE,Croatia,sem,adwords,non_brand,web,2210.474187,7717.283041,101836.4339,12.47975114,19.15050983,64.95281425,36.09375882
2024-08,SEE,Serbia,display,google,acquisition,android,63368.09397,303764.0181,49303162.37,9247.690666,3592.377159,1353.008931,61.2594757
2024-08,SEE,Serbia,display,google,acquisition,ios,38615.77614,97678.92369,19570760.13,4363.76262,24.57673773,652.0741056,69.32017482
2024-08,SEE,Serbia,display,google,activation,android,1667.864913,11556.50956,2502535.548,0.6123920788,61.889262,70.91916995,37.26340065
2024-08,SEE,Serbia,paid_social,facebook,acquisition,android,1331.47469,11990.9495,1462557.693,333.2920815,137.2379727,31.51819073,62.42012787
2024-08,SEE,Serbia,paid_social,facebook,acquisition,ios,1156.51436,3092.713075,953783.3564,114.0538641,1.205734189,24.42912284,57.93646321
2024-08,SEE,Serbia,paid_social,facebook,activation,android,596.9061946,1082.989764,329912.4835,5.481764857,11.49963834,6.720553341,132.7088678
2024-08,SEE,Serbia,paid_social,snapchat,acquisition,android,103.981287,1432.940406,212974.878,4.187381331,4.169207363,0.6177490164,243.1299984
2024-08,SEE,Serbia,paid_social,snapchat,acquisition,ios,139.0411771,5338.881485,102742.2125,1.7851382,0.0,3.619871055,51.75765044
2024-08,SEE,Serbia,paid_social,tiktok,acquisition,android,1136.688257,7829.84076,928311.2214,105.1465645,65.45637355,14.9684899,102.2875657
2024-08,SEE,Serbia,paid_social,tiktok,acquisition,ios,1148.322093,8753.055999,1431456.706,119.534873,34.19500183,18.07480264,67.0544773
2024-08,SEE,Serbia,sem,adwords,brand_protection,web,13085.35198,16625.40699,28045.94591,0.0,21.68268952,129.4514183,149.0996146
2024-08,SEE,Serbia,sem,adwords,non_brand,web,8541.453676,37675.79535,319333.9048,1.176683763,52.88949628,151.5965095,68.50791852
2024-08,WE,Italy,apple_search_ads,apple_search_ads,brand_protection,ios,93336.99375,37814.57557,96351.24731,15076.77335,8953.480468,2407.41176,55.76155073
2024-08,WE,Italy,apple_search_ads,apple_search_ads,non_brand,ios,122120.6879,159118.1322,29106513.1,14071.81573,7185.291856,3539.010035,51.89448278
2024-08,WE,Italy,display,google,acquisition,android,118717.3331,270511.4155,31684496.47,33583.8287,20165.56087,5091.405797,25.19892384
2024-08,WE,Italy,display,google,acquisition,ios,40617.84477,42820.39338,11550697.63,8454.120889,28.82190679,1246.311939,34.95626922
2024-08,WE,Italy,display,google,activation,android,3488.824003,15902.03061,2209811.733,13.88664455,125.0617074,118.6122923,39.39081134
2024-08,WE,Italy,paid_social,facebook,acquisition,android,4715.862727,8864.648267,2936575.199,1137.412895,811.0818482,189.3497039,37.50236316
2024-08,WE,Italy,paid_social,facebook,acquisition,ios,7381.268404,14137.88662,5117273.183,982.0787902,16.23205546,309.5524136,28.58392966
2024-08,WE,Italy,paid_social,tiktok,acquisition,android,7890.242006,25902.36975,14292753.53,1022.837374,731.6163536,266.4618791,45.71636802
2024-08,WE,Italy,paid_social,tiktok,acquisition,ios,4331.106443,13015.166,4351705.405,619.6055037,143.7273339,131.6194482,50.95147016
2024-08,WE,Italy,paid_social,tiktok,activation,android,4434.534559,5110.340369,3047539.044,242.5487497,157.6286238,112.2872194,45.77945956
2024-08,WE,Italy,sem,adwords,brand_protection,web,26384.2043,90806.81666,152973.5653,493.8989509,525.2104307,1057.96419,38.32313886
2024-08,WE,Italy,sem,adwords,non_brand,web,31075.61188,75112.93902,899843.3238,94.82213906,196.6376084,913.8876968,38.01443839
2024-08,WE,Poland,apple_search_ads,apple_search_ads,brand_protection,ios,26330.56759,12670.70033,35479.04979,5718.154461,3287.769111,880.5600494,39.43555576
2024-08,WE,Poland,apple_search_ads,apple_search_ads,non_brand,ios,28110.18957,14661.52258,2484248.933,3864.222765,2063.997051,1030.663534,27.94323664
2024-08,WE,Poland,display,google,acquisition,android,114983.0148,165894.8075,26939945.49,24150.20196,14691.54311,3569.239516,38.62710832
2024-08,WE,Poland,display,google,acquisition,ios,41464.67865,45479.91561,14075110.49,7696.763723,31.95357494,1093.593167,41.60725546
2024-08,WE,Poland,display,google,activation,android,5774.08612,24966.83695,4868584.266,10.16567126,157.7680356,177.0433224,51.56947827
2024-08,WE,Poland,paid_social,facebook,acquisition,android,5322.704563,11984.77575,4409343.059,998.9712409,660.1882439,158.9791688,36.3107463
2024-08,WE,Poland,paid_social,facebook,acquisition,ios,2186.504606,2852.36868,1222170.861,158.9608692,1.204368722,48.0794108,62.57438974
2024-08,WE,Poland,paid_social,facebook,activation,android,1303.129666,1556.618332,557023.1559,74.33484472,83.85038478,48.60723886,29.71066358
2024-08,WE,Poland,paid_social,snapchat,acquisition,android,53.60249072,445.8354879,37989.38966,3.646845549,2.387401101,0.0,0.0
2024-08,WE,Poland,paid_social,snapchat,acquisition,ios,808.1793869,14670.23953,217334.1582,1.205018732,0.6242730334,19.28347749,43.75907719
2024-08,WE,Poland,paid_social,tiktok,acquisition,android,11896.66955,39639.32467,20687138.38,1639.568595,1224.019688,454.5690803,34.70758962
2024-08,WE,Poland,paid_social,tiktok,acquisition,ios,1801.882607,8507.399211,2787683.065,239.4333018,77.0808956,52.15722686,44.94142988
2024-08,WE,Poland,paid_social,tiktok,activation,android,3093.754907,4175.677624,2652844.812,240.8031059,194.2303381,120.0636872,30.41648237
2024-08,WE,Poland,sem,adwords,brand_protection,web,15108.16798,40186.76828,90118.88843,47.37152504,108.8220105,576.556549,37.64522492
2024-08,WE,Poland,sem,adwords,non_brand,web,45307.01094,95909.75384,1301635.073,79.68239878,299.7008685,1151.286217,46.51180056
2024-08,WE,Spain,apple_search_ads,apple_search_ads,brand_protection,ios,85913.62835,28763.0844,87099.97091,10679.70675,5815.788958,1667.29338,80.52164415
2024-08,WE,Spain,apple_search_ads,apple_search_ads,non_brand,ios,289058.6144,162663.0216,32101791.35,22925.02374,12007.87544,7247.725728,39.18312145
2024-08,WE,Spain,display,google,acquisition,android,336228.8391,580986.7329,87018829.88,65019.3766,33292.14302,7741.444368,47.09521379
2024-08,WE,Spain,display,google,acquisition,ios,74700.10926,72943.70805,19379530.2,16902.11026,36.14689478,2004.379989,55.062044
2024-08,WE,Spain,display,google,activation,android,762.818091,4348.229546,670993.3396,1.828588221,13.15765016,23.12576921,37.42635212
2024-08,WE,Spain,paid_social,facebook,acquisition,android,3554.087791,20763.87144,3767941.912,940.5391092,193.3018919,70.95136543,70.51040061
